cd_fcu;tem_risco;n_setores_risco
29274080377;0;0
29274080378;0;0
29274080379;0;0
29274080380;0;0
29274080381;0;0
29274080382;0;0
29274080383;0;0
29274080384;0;0
29274080385;0;0
29274080386;0;0
29274080387;0;0
29274080388;0;0
29274080389;0;0
29274080390;0;0
29274080391;0;0
29274080392;0;0
29274080394;0;0
29274080397;0;0
29274080398;0;0
29274080400;0;0
29274080401;0;0
29274080402;0;0
29274080403;0;0
29274080404;0;0
29274080405;0;0
29274080406;0;0
29274080407;0;0
29274080408;0;0
29274080409;0;0
29274080410;0;0
29274080411;0;0
29274080412;0;0
29274080414;0;0
29274080415;0;0
29274080416;0;0
29274080417;0;0
29274080418;0;0
29274080419;0;0
29274080420;0;0
29274080421;0;0
29274080422;0;0
29274080426;0;0
29274080428;0;0
29286040001;0;0
29286040002;1;1
29286040003;1;1
29286040004;0;0
29287030001;0;0
29287030002;0;0
29287030003;0;0
29287030005;0;0
29287030006;0;0
29287030007;0;0
29287030008;0;0
29287030009;0;0
29287030010;0;0
29292060002;0;0
29307090007;0;0
29307090008;0;0
29307090009;0;0
29307090010;0;0
29307090011;0;0
29307090012;0;0
29307090013;0;0
29307090014;0;0
29307090015;0;0
29307090016;0;0
29307090017;0;0
29307090018;1;1
29313500001;0;0
29313500002;0;0
29313500003;0;0
29313500005;0;0
29319050004;0;0
29329030003;1;1
29329030004;1;1
29329030005;0;0
29329030006;0;0
29329030007;1;1
29332080001;0;0
29332080003;0;0
29332080004;0;0
29332080006;0;0
29332080007;0;0
29332080009;0;0
29332080011;0;0
29332080012;0;0
31015080001;1;1
31015080002;1;1
31015080003;1;1
31015080005;1;1
31015080006;1;1
31015080007;1;1
31015080009;0;0
31015080010;1;1
31017060002;0;0
31052020001;0;0
31056080002;0;0
31056080003;0;0
31056080004;1;1
31056080005;1;1
31062000001;0;0
31062000002;0;0
31062000004;0;0
31062000007;0;0
31062000008;0;0
31062000009;0;0
31062000011;0;0
31062000014;0;0
31062000015;0;0
31062000017;0;0
31062000019;0;0
31062000022;0;0
31062000024;0;0
31062000031;0;0
31062000032;0;0
31062000037;0;0
31062000039;0;0
31062000042;0;0
31062000043;0;0
31062000045;0;0
31062000046;0;0
31062000047;0;0
31062000049;0;0
31062000051;0;0
31062000052;0;0
31062000055;0;0
31062000061;0;0
31062000063;0;0
31062000064;0;0
31062000066;0;0
31062000069;0;0
31062000071;0;0
31062000072;0;0
31062000073;0;0
31062000077;0;0
31062000078;0;0
31062000081;0;0
31062000082;0;0
31062000084;0;0
31062000087;0;0
31062000088;0;0
31062000089;0;0
31062000090;0;0
31062000093;0;0
31062000094;0;0
31062000095;0;0
31062000096;0;0
31062000097;0;0
31062000099;0;0
31062000107;0;0
31062000111;0;0
31062000113;0;0
31062000115;0;0
31062000123;0;0
31062000130;0;0
31062000133;0;0
31062000141;0;0
31062000143;0;0
31062000152;0;0
31062000158;0;0
31062000166;0;0
31062000169;0;0
31062000170;0;0
31062000172;0;0
31062000173;0;0
31062000176;0;0
31062000183;0;0
31062000185;0;0
31062000194;0;0
31062000196;0;0
31062000197;0;0
31062000198;0;0
31062000199;0;0
31062000201;0;0
31062000202;0;0
31062000203;0;0
31062000204;0;0
31062000208;0;0
31062000209;0;0
31062000210;0;0
31062000214;0;0
31062000215;0;0
31062000216;0;0
31062000217;0;0
31062000219;0;0
31062000222;0;0
31062000223;0;0
31062000225;0;0
31062000227;0;0
31062000228;0;0
31062000229;0;0
31062000230;0;0
31062000231;0;0
31062000233;0;0
31062000234;0;0
31062000235;0;0
31062000236;0;0
31062000237;0;0
31062000238;0;0
31062000239;0;0
31062000240;0;0
31062000243;0;0
31062000245;0;0
31062000246;0;0
31062000248;0;0
31062000249;0;0
31062000250;0;0
31062000251;0;0
31062000252;0;0
31062000253;0;0
31062000254;0;0
31062000257;0;0
31062000258;0;0
31062000259;0;0
31062000260;0;0
31062000263;0;0
31062000265;0;0
31062000266;0;0
31062000268;0;0
31062000269;0;0
31062000270;0;0
31062000272;0;0
31062000273;0;0
31062000274;0;0
31062000275;0;0
31062000276;0;0
31062000277;0;0
31062000278;0;0
31062000281;0;0
31062000283;0;0
31062000284;0;0
31062000286;0;0
31062000287;0;0
31062000288;0;0
31062000289;0;0
31062000290;0;0
31062000291;0;0
31062000292;0;0
31062000293;0;0
31062000294;0;0
31062000295;0;0
31062000297;0;0
31062000298;0;0
31062000299;0;0
31062000301;0;0
31062000302;0;0
31062000303;0;0
31062000304;0;0
31062000306;0;0
31062000307;0;0
31062000309;0;0
31062000310;0;0
31062000311;0;0
31062000312;0;0
31062000313;0;0
31062000314;0;0
31062000315;0;0
31062000316;0;0
31062000317;0;0
31062000318;0;0
31062000319;0;0
31062000320;0;0
31062000321;0;0
31062000322;0;0
31062000323;0;0
31062000324;0;0
31062000325;0;0
31062000326;0;0
31062000327;0;0
31062000328;0;0
31062000329;0;0
31062000330;0;0
31062000333;0;0
31062000334;0;0
31062000335;0;0
31062000336;0;0
31062000337;0;0
31062000338;0;0
31062000339;0;0
31062000340;0;0
31062000342;0;0
31062000343;0;0
31062000344;0;0
31062000345;0;0
31062000346;0;0
31062000347;0;0
31062000349;0;0
31062000350;0;0
31062000351;0;0
31062000352;0;0
31062000353;0;0
31062000354;0;0
31062000356;0;0
31062000357;0;0
31062000358;0;0
31062000360;0;0
31062000361;0;0
31062000362;0;0
31062000363;0;0
31062000364;0;0
31062000366;0;0
31062000369;0;0
31062000370;0;0
31062000371;0;0
31062000372;0;0
31062000374;0;0
31062000375;0;0
31062000378;0;0
31062000379;0;0
31062000385;0;0
31062000386;0;0
31062000387;0;0
31062000390;0;0
31062000391;0;0
31062000392;0;0
31062000396;0;0
31062000397;0;0
31062000398;0;0
31063090001;0;0
31067050001;0;0
31067050002;1;1
31067050003;0;0
31067050004;0;0
31067050005;0;0
31067050006;0;0
31067050008;0;0
31067050009;0;0
31067050012;0;0
31067050013;1;1
31067050014;1;1
31067050015;0;0
31067050016;0;0
31067050017;1;1
31067050018;1;1
31067050019;0;0
31067050020;0;0
31067050021;0;0
31067050022;0;0
31067050024;0;0
31067050025;0;0
31067050026;0;0
31067050032;1;1
31067050033;0;0
31067050034;0;0
31067050035;0;0
31067050036;0;0
31067050037;0;0
31067050039;0;0
31067050040;1;1
31067050041;0;0
31067050043;1;1
31067050044;0;0
31078020001;0;0
31078020002;0;0
31173060001;0;0
31183040001;1;1
31183040002;1;1
31186010002;0;0
31186010007;0;0
31186010008;0;0
31186010009;0;0
31186010010;0;0
31186010011;0;0
31186010012;0;0
31186010014;0;0
31186010016;0;0
31186010017;0;0
31186010020;1;1
31186010022;0;0
31186010029;0;0
31186010030;0;0
31186010032;0;0
31186010038;0;0
31186010042;0;0
31186010044;0;0
31186010045;1;1
31186010046;0;0
31186010047;1;1
31186010048;0;0
31186010049;1;1
31186010050;0;0
31186010051;0;0
31186010053;1;1
31186010054;0;0
31186010056;0;0
31186010058;0;0
31186010059;0;0
31186010060;1;1
31186010061;0;0
31186010062;1;1
31186010063;0;0
31186010064;1;1
31186010068;1;1
31186010069;0;0
31186010072;0;0
31186010074;0;0
31186010075;0;0
31186010076;0;0
31186010077;0;0
31186010079;0;0
31186010082;0;0
31186010083;0;0
31186010085;0;0
31186010088;0;0
31186010090;0;0
31186010094;0;0
31194010001;1;1
31194010002;1;1
31194010004;1;1
31194010006;1;1
31194010007;0;0
31194010008;0;0
31194010009;0;0
31194010010;1;1
31194010011;0;0
31194010012;1;1
31194010013;0;0
31194010014;0;0
31194010015;1;1
31194010017;1;1
31194010018;1;1
31194010019;0;0
31194010020;0;0
31194010022;1;1
31194010023;0;0
31194010024;0;0
31209040001;0;0
31212580001;0;0
31212580002;0;0
31216050012;0;0
31216050013;0;0
31216050014;0;0
31216050015;0;0
31216050016;0;0
31223060001;0;0
31223060002;0;0
31223060004;0;0
31223060005;0;0
31241040003;0;0
31241040007;0;0
31241040008;0;0
31241040009;0;0
31241040011;0;0
31241040013;0;0
31241040014;0;0
31241040016;0;0
31246090001;0;0
31277010001;0;0
31277010002;0;0
31277010003;0;0
31277010004;0;0
31277010005;0;0
31277010006;0;0
31277010009;0;0
31277010010;0;0
31277010011;0;0
31277010012;0;0
31298060001;1;1
31298060002;1;1
31298060003;1;1
31298060004;0;0
31298060005;0;0
31298060006;0;0
31298060007;1;1
31298060008;1;1
31298060009;0;0
31298060010;0;0
31298060011;1;1
31298060012;0;0
31298060013;0;0
31298060015;1;1
31298060017;0;0
31298060019;0;0
31298060020;1;1
31298060022;1;1
31298060023;0;0
31298060024;1;1
31298060025;1;1
31298060026;1;1
31298060028;1;1
31298060030;0;0
31301010001;0;0
31301010002;0;0
31301010003;0;0
31301010004;0;0
31313070001;0;0
31313070006;1;1
31313070007;1;1
31313070012;1;1
31313070013;1;1
31313070015;1;1
31313070017;1;1
31313070018;1;1
31313070020;1;1
31313070022;0;0
31313070023;0;0
31313070024;0;0
31313070025;0;0
31313070026;1;1
31313070027;1;1
31313070029;1;1
31313070030;1;1
31313070031;0;0
31313070033;0;0
31317030001;1;1
31317030002;0;0
31317030003;0;0
31319010001;0;0
31319010002;0;0
31324040002;1;1
31324040003;0;0
31327010001;1;1
31337090001;0;0
31338080001;0;0
31350500001;0;0
31352090001;1;1
31352090002;1;1
31352090003;1;1
31366520001;0;0
31367020003;1;1
31367020004;0;0
31367020006;0;0
31367020007;1;1
31367020008;0;0
31367020010;0;0
31367020011;0;0
31367020014;0;0
31367020017;0;0
31367020022;1;1
31367020023;0;0
31367020025;0;0
31367020026;1;1
31367020032;0;0
31367020033;1;1
31367020034;1;1
31367020035;1;1
31367020036;1;1
31367020037;1;1
31367020038;0;0
31367020039;0;0
31367020040;0;0
31367020041;0;0
31367020042;0;0
31367020045;0;0
31367020046;1;1
31367020047;0;0
31367020048;1;1
31367020050;0;0
31367020052;0;0
31367020053;0;0
31367020054;1;1
31367020055;0;0
31367020056;1;1
31367020057;0;0
31367020058;0;0
31367020064;1;1
31400010001;0;0
31400010002;0;0
31408030001;0;0
31411080002;0;0
31411080003;0;0
31433020002;0;0
31433020003;0;0
31433020006;0;0
31433020009;0;0
31433020014;0;0
31433020016;0;0
31433020018;0;0
31433020019;0;0
31433020022;0;0
31433020023;0;0
31433020024;0;0
31433020025;0;0
31433020026;1;1
31433020027;0;0
31433020028;0;0
31433020030;0;0
31433020031;0;0
31433020032;0;0
31433020033;0;0
31433020034;0;0
31433020035;0;0
31433020036;0;0
31433020037;0;0
31433020038;0;0
31433020039;0;0
31433020040;0;0
31433020048;0;0
31448050002;0;0
31448050003;1;1
31448050004;1;1
31448050005;1;1
31448050006;0;0
31448050007;0;0
31448050008;1;1
31448050009;0;0
31448050010;0;0
31448050011;0;0
31448050012;0;0
31448050013;0;0
31448050014;0;0
31479070001;0;0
31487070001;0;0
31493090001;0;0
31493090002;0;0
31493090004;0;0
31493090005;0;0
31493090006;0;0
31511070001;0;0
31519090002;0;0
31522040002;0;0
31522040003;0;0
31522040004;0;0
31528080001;0;0
31546060001;0;0
31546060005;0;0
31546060006;0;0
31546060008;0;0
31546060009;0;0
31546060010;0;0
31546060011;0;0
31546060013;0;0
31546060014;0;0
31546060015;0;0
31546060016;0;0
31546060017;0;0
31546060018;0;0
31546060019;0;0
31546060020;0;0
31546060021;0;0
31546060022;0;0
31546060023;0;0
31546060024;0;0
31546060025;0;0
31546060026;1;1
31546060027;0;0
31546060028;0;0
31546060029;1;1
31546060030;0;0
31546060031;0;0
31546060032;0;0
31546060033;0;0
31546060034;1;1
31546060035;0;0
31546060036;0;0
31546060037;0;0
31546060038;0;0
31546060039;0;0
31546060040;1;1
31546060041;0;0
31546060043;0;0
31548040001;0;0
31548040002;0;0
31567000003;1;1
31567000004;0;0
31567000008;0;0
31567000009;0;0
31567000010;0;0
31567000011;1;1
31578070001;0;0
31578070002;1;1
31578070003;0;0
31578070004;0;0
31578070005;0;0
31578070006;1;1
31578070007;0;0
31578070008;0;0
31578070009;1;1
31578070010;1;1
31578070011;1;1
31578070012;0;0
31578070015;1;1
31578070016;0;0
31578070017;1;1
31596050001;0;0
31629220001;0;0
31629220002;0;0
31629220003;0;0
31629550001;0;0
31655370001;0;0
31672020002;0;0
31686060005;1;1
31686060007;1;1
31686060008;0;0
31686060009;0;0
31686060010;0;0
31686060011;0;0
31686060012;1;1
31686060013;0;0
31686060014;1;1
31687050001;0;0
31687050002;0;0
31687050003;0;0
31687050004;1;1
31687050005;0;0
31687050006;0;0
31701070011;0;0
31701070012;0;0
31701070013;0;0
31701070014;0;0
31701070015;0;0
31701070016;0;0
31701070017;0;0
31701070018;0;0
31701070019;0;0
31701070020;0;0
31702060001;0;0
31702060003;0;0
31702060004;0;0
31702060005;0;0
31702060006;0;0
31702060008;0;0
31702060010;0;0
31702060011;0;0
31702060012;0;0
31702060013;0;0
31702060014;0;0
31702060015;0;0
31702060016;0;0
31702060017;0;0
31702060018;0;0
31702060019;0;0
31702060020;0;0
31702060022;0;0
31702060023;0;0
31702060024;0;0
31702060025;0;0
31702060026;0;0
31702060028;0;0
31702060029;0;0
31712040001;1;1
31712040002;1;1
31712040003;1;1
31712040004;0;0
31712040005;0;0
31712040006;1;1
31712040007;1;1
31712040008;0;0
31713030001;1;1
32001020001;1;1
32001020002;1;1
32001020006;1;1
32001020009;0;0
32001690002;0;0
32002010002;0;0
32002010007;0;0
32002010014;0;0
32002010026;1;1
32003590002;0;0
32003590004;0;0
32004090001;0;0
32004090005;0;0
32006070001;1;1
32006070003;1;1
32006070004;0;0
32006070009;0;0
32006070014;0;0
32006070015;0;0
32006070021;0;0
32007060001;1;1
32007060002;1;1
32007060003;1;1
32008050004;1;1
32008050005;1;1
32008050006;1;1
32008050009;0;0
32009040001;1;1
32009040002;1;1
32009040003;1;1
32009040004;1;1
32009040005;0;0
32009040006;1;1
32009040007;0;0
32009040008;1;1
32009040009;0;0
32009040010;1;1
32009040011;0;0
32009040012;1;1
32009040013;0;0
32011000001;1;1
32011000002;1;1
32011000003;0;0
32012090001;1;1
32012090002;0;0
32012090004;1;1
32012090006;1;1
32012090008;1;1
32012090009;0;0
32012090010;1;1
32012090012;0;0
32012090013;1;1
32012090014;1;1
32012090015;1;1
32012090016;0;0
32012090017;1;1
32012090020;1;1
32012090023;1;1
32012090024;0;0
32012090025;0;0
32012090027;0;0
32012090029;1;1
32012090031;0;0
32012090033;0;0
32012090034;0;0
32012090036;0;0
32012090037;0;0
32012090039;0;0
32012090040;0;0
32012090041;0;0
32012090042;0;0
32012090043;1;1
32012090044;0;0
32012090048;0;0
32012090050;1;1
32012090051;0;0
32012090053;0;0
32012090054;1;1
32012090055;0;0
32012090056;0;0
32012090057;1;1
32013080002;0;0
32013080003;0;0
32013080005;1;1
32013080006;0;0
32013080007;0;0
32013080008;0;0
32013080012;1;1
32013080013;1;1
32013080014;0;0
32013080015;0;0
32013080016;0;0
32013080017;0;0
32013080021;0;0
32013080023;0;0
32013080027;0;0
32013080028;0;0
32013080029;0;0
32013080031;0;0
32013080032;1;1
32013080033;0;0
32013080034;0;0
32013080035;0;0
32013080036;1;1
32013080037;0;0
32013080038;1;1
32013080039;1;1
32013080040;0;0
32013080041;1;1
32013080042;1;1
32013080043;0;0
32013080044;1;1
32013080045;1;1
32013080047;0;0
32013080049;1;1
32013080050;1;1
32013080052;1;1
32013080053;0;0
32013080054;0;0
32013080056;0;0
32013080057;1;1
32013080060;0;0
32013080062;0;0
32013080063;1;1
32013080065;0;0
32013080067;1;1
32013080068;0;0
32013080069;0;0
32013080071;0;0
32013080072;0;0
32013080073;1;1
32013080075;0;0
32013080076;0;0
32013080077;1;1
32013080082;1;1
32013080084;0;0
32013080086;0;0
32013080088;1;1
32013080089;1;1
32013080091;0;0
32013080101;1;1
32013080102;1;1
32013080103;0;0
32013080104;1;1
32013080105;1;1
32013080106;0;0
32013080107;0;0
32013080108;0;0
32013080110;0;0
32013080111;0;0
32013080112;0;0
32013080113;0;0
32013080114;1;1
32013080115;0;0
32013080116;1;1
32013080117;1;1
32013080118;0;0
32013080120;0;0
32013080137;1;1
32013080139;0;0
32014070001;1;1
32015060001;0;0
32015060002;0;0
32015060003;1;1
32015060004;1;1
32015060005;1;1
32015060006;1;1
32015060007;0;0
32015060009;1;1
32015060010;1;1
32015060011;1;1
32015060012;1;1
32015060015;1;1
32015060016;1;1
32015060017;0;0
32015060018;1;1
32015060019;0;0
32015060020;1;1
32015060022;0;0
32015060023;0;0
32015060024;1;1
32015060025;1;1
32015060037;1;1
32015060038;0;0
32015060040;1;1
32015060041;1;1
32015060042;0;0
32015060046;0;0
32016050001;0;0
32016050002;0;0
32016050003;0;0
32016050004;0;0
32016050005;0;0
32016050006;0;0
32016050007;0;0
32017040001;0;0
32021080001;0;0
32021080002;0;0
32021080003;1;1
32021080015;0;0
32021080018;0;0
32021080019;0;0
32022070001;1;1
32022070002;1;1
32022070004;1;1
32022070005;1;1
32022070007;1;1
32023060006;1;1
32023060008;1;1
32023060012;0;0
32024050001;1;1
32024050002;1;1
32024050003;1;1
32024050004;1;1
32024050005;1;1
32024050006;1;1
32024050007;1;1
32024050008;1;1
32024050010;0;0
32024050013;0;0
32024050014;1;1
32024050017;0;0
32024050018;0;0
32024050019;0;0
32024050021;0;0
32024050022;0;0
32024050028;0;0
32024050029;0;0
32024050031;0;0
32024050032;0;0
32024050033;0;0
32024050034;0;0
32024050038;0;0
32024540001;1;1
32024540002;0;0
32027020001;1;1
32028010002;1;1
32028010003;0;0
32028010005;0;0
32028010006;0;0
32030070001;1;1
32030560001;1;1
32030560002;1;1
32030560003;0;0
32031300001;1;1
32032050001;0;0
32032050002;0;0
32032050003;0;0
32032050004;0;0
32032050005;0;0
32032050006;0;0
32032050008;0;0
32032050009;0;0
32032050012;0;0
32032050013;0;0
32032050014;1;1
32032050015;0;0
32032050016;1;1
32032050017;0;0
32032050018;0;0
32032050020;0;0
32032050028;0;0
32033200001;0;0
32033200002;1;1
32033200003;1;1
32033200004;1;1
32033200005;0;0
32033200006;0;0
32033200007;0;0
32033460001;1;1
32035020001;0;0
32038090001;0;0
32038090003;1;1
32039080001;1;1
32039080002;0;0
32039080003;0;0
32039080004;0;0
32039080005;0;0
32040050002;1;1
32040050003;1;1
32040050004;1;1
32040050005;1;1
32040050006;0;0
32040050007;1;1
32040540001;0;0
32041040002;0;0
32041040003;0;0
32042030001;0;0
32042030002;1;1
32042030004;1;1
32042030007;1;1
32042030011;0;0
32044010001;1;1
32044010002;1;1
32045590001;0;0
32046090004;1;1
32046580001;1;1
32046580003;0;0
32047080004;0;0
32048070001;0;0
32048070002;1;1
32049060002;0;0
32049060003;0;0
32049060004;0;0
32049060005;0;0
32049060007;0;0
32049060009;0;0
32049060011;0;0
32049060012;0;0
32049060013;0;0
32049060014;0;0
32049060015;1;1
32049060016;1;1
32049060017;1;1
32049060018;0;0
32049060020;1;1
32049060021;0;0
32049060022;1;1
32049060023;0;0
32049060024;0;0
32049060025;0;0
32049060026;0;0
32049060027;0;0
32049060028;0;0
32049060029;0;0
32049060030;0;0
32049060031;0;0
32049060035;0;0
32049060036;0;0
32049550001;1;1
32049550002;1;1
32050020001;1;1
32050020003;0;0
32050020004;0;0
32050020005;0;0
32050020006;1;1
32050020007;0;0
32050020008;0;0
32050020009;0;0
32050020011;0;0
32050020012;0;0
32050020013;0;0
32050020014;0;0
32050020015;0;0
32050020017;0;0
32050020018;1;1
32050020019;0;0
32050020022;0;0
32050020024;1;1
32050020025;0;0
32050020026;0;0
32050020028;0;0
32050020031;0;0
32050020032;0;0
32050020033;0;0
32050020037;0;0
32050020042;0;0
32050020043;0;0
32050020047;1;1
32050020048;0;0
32050020049;0;0
32050020050;0;0
32050020051;0;0
32050020052;0;0
32050020053;0;0
32050020054;0;0
32050020056;1;1
32050020057;1;1
32050020059;0;0
32050020060;0;0
32050020064;0;0
32050020067;0;0
32050020068;0;0
32050020069;0;0
32050020070;0;0
32050020071;0;0
32050020073;0;0
32050020074;0;0
32050020075;0;0
32050020076;0;0
32050020077;0;0
32050020080;0;0
32050020084;0;0
32050020086;0;0
32050020090;0;0
32050020092;1;1
32050020093;0;0
32050020095;1;1
32050020096;0;0
32050020098;0;0
32050020102;0;0
32050020105;0;0
32050020106;0;0
32050020109;0;0
32050020112;0;0
32050020113;0;0
32050020115;0;0
32050020117;1;1
32050020118;0;0
32051010003;1;1
32051010008;1;1
32051010009;0;0
32051010010;0;0
32051010011;1;1
32051010012;0;0
32051010014;1;1
32051010015;1;1
32051010016;0;0
32051010017;0;0
32051010018;0;0
32051010019;1;1
32051760001;1;1
32052000001;0;0
32052000003;0;0
32052000007;0;0
32052000008;1;1
32052000009;0;0
32052000010;0;0
32052000011;0;0
32052000013;1;1
32052000014;0;0
32052000015;0;0
32052000016;0;0
32052000017;1;1
32052000020;1;1
32052000021;0;0
32052000022;0;0
32052000023;0;0
32052000024;0;0
32052000025;0;0
32052000026;0;0
32052000027;1;1
32052000028;1;1
32052000029;0;0
32052000030;1;1
32052000031;0;0
32052000032;1;1
32052000034;0;0
32052000035;0;0
32052000038;0;0
32052000040;0;0
32052000041;0;0
32052000043;0;0
32052000044;1;1
32052000047;0;0
32052000048;0;0
32052000049;0;0
32052000050;0;0
32052000051;0;0
32052000057;0;0
32052000058;1;1
32052000059;0;0
32052000060;0;0
32052000062;1;1
32052000063;0;0
32052000064;0;0
32052000067;0;0
32052000068;0;0
32052000069;1;1
32052000070;0;0
32052000071;1;1
32052000072;1;1
32052000073;0;0
32052000077;1;1
32052000078;0;0
32052000080;0;0
32052000081;0;0
32052000082;0;0
32052000083;0;0
32052000088;0;0
32052000089;0;0
32052000090;0;0
32052000097;0;0
32053090001;0;0
32053090006;0;0
32053090007;0;0
32053090008;0;0
32053090010;0;0
32053090011;0;0
32053090013;0;0
32053090014;0;0
32053090015;0;0
32053090016;0;0
32053090017;0;0
32053090018;0;0
32053090019;0;0
32053090020;0;0
32053090021;0;0
32053090023;0;0
32053090024;0;0
32053090025;0;0
32053090026;0;0
32053090028;0;0
32053090029;0;0
32053090034;0;0
32053090035;0;0
32053090037;0;0
32053090038;0;0
32053090039;0;0
32053090040;0;0
32053090052;0;0
32053090056;0;0
32053090057;0;0
32053090058;0;0
32053090059;0;0
32053090062;0;0
32053090063;0;0
32053090065;0;0
32053090066;0;0
32053090068;0;0
32053090070;0;0
32053090071;0;0
32053090072;0;0
32053090073;0;0
32053090074;0;0
32053090075;0;0
33001000001;1;1
33001000002;1;1
33001000003;1;1
33001000004;1;1
